Store,Date,IsHoliday,Weekly_Sales,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Lag_1,Lag_52,Rolling_Mean_4w,Year,Month,WeekOfYear,Type_encoded
26,2011-05-20,0,938334.62,A,152513,48.86,4.101,,,,,,134.6803871,7.818,941008.85,986765.01,940234.495,2011,5,20,0
26,2011-05-27,0,996723.58,A,152513,56.74,4.034,,,,,,134.7677742,7.818,938334.62,1069851.59,944392.9975,2011,5,21,0
26,2011-06-03,0,1054454.4,A,152513,60.49,3.973,,,,,,134.8551613,7.818,996723.58,1003202.66,975211.3200000001,2011,6,22,0
26,2011-06-10,0,1094058.68,A,152513,59.85,3.924,,,,,,134.9425484,7.818,1054454.4,1073862.59,982630.3625,2011,6,23,0
26,2011-06-17,0,981646.46,A,152513,54.5,3.873,,,,,,135.0837333,7.818,1094058.68,1001286.67,1020892.82,2011,6,24,0
26,2011-06-24,0,997474.93,A,152513,56.94,3.851,,,,,,135.2652667,7.818,981646.46,976242.09,1031720.7799999999,2011,6,25,0
26,2011-07-01,0,1070119.09,A,152513,59.89,3.815,,,,,,135.4468,7.767,997474.93,1078455.48,1031908.6175,2011,7,26,0
26,2011-07-08,0,1133807.03,A,152513,63.34,3.784,,,,,,135.6283333,7.767,1070119.09,1122356.53,1035824.79,2011,7,27,0
26,2011-07-15,0,1021534.7,A,152513,64.43,3.827,,,,,,135.7837419,7.767,1133807.03,1028151.72,1045761.8775,2011,7,28,0
26,2011-07-22,0,1017867.8,A,152513,69.52,3.882,,,,,,135.8738387,7.767,1021534.7,971615.62,1055733.9375,2011,7,29,0
26,2011-07-29,0,1005360.5,A,152513,63.32,3.898,,,,,,135.9639355,7.767,1017867.8,1005324.28,1060832.155,2011,7,30,0
26,2011-08-05,0,1107552.43,A,152513,63.16,3.903,,,,,,136.0540323,7.767,1005360.5,1125329.77,1044642.5075000001,2011,8,31,0
26,2011-08-12,0,1087644.5,A,152513,62.99,3.88,,,,,,136.144129,7.767,1107552.43,1011938.29,1038078.8574999999,2011,8,32,0
26,2011-08-19,0,1021766.75,A,152513,60.58,3.82,,,,,,136.183129,7.767,1087644.5,1007385.36,1054606.3075,2011,8,33,0
26,2011-08-26,0,1064617.6199999999,A,152513,61.1,3.796,,,,,,136.2136129,7.767,1021766.75,977322.52,1055581.045,2011,8,34,0
26,2011-09-02,0,1040143.14,A,152513,59.67,3.784,,,,,,136.2440968,7.767,1064617.6199999999,1037549.7100000001,1070395.325,2011,9,35,0
26,2011-09-09,1,1069710.97,A,152513,60.98,3.809,,,,,,136.2745806,7.767,1040143.14,1042226.2999999999,1053543.0025,2011,9,36,0
26,2011-09-16,0,951569.84,A,152513,55.19,3.809,,,,,,136.3145,7.767,1069710.97,923473.7,1049059.62,2011,9,37,0
26,2011-09-23,0,923644.6,A,152513,50.72,3.758,,,,,,136.367,7.767,951569.84,868636.3,1031510.3925,2011,9,38,0
26,2011-09-30,0,959339.51,A,152513,59.42,3.684,,,,,,136.4195,7.767,923644.6,923221.52,996267.1375000001,2011,9,39,0
26,2011-10-07,0,1130022.99,A,152513,46.84,3.633,,,,,,136.472,7.598,959339.51,1001069.52,976066.23,2011,10,40,0
26,2011-10-14,0,987886.08,A,152513,53.91,3.583,,,,,,136.5150968,7.598,1130022.99,937956.89,991144.235,2011,10,41,0
26,2011-10-21,0,974907.28,A,152513,45.23,3.618,,,,,,136.5017742,7.598,987886.08,916522.66,1000223.295,2011,10,42,0
26,2011-10-28,0,972256.98,A,152513,35.06,3.604,,,,,,136.4884516,7.598,974907.28,895069.88,1013038.965,2011,10,43,0
26,2011-11-04,0,988950.75,A,152513,31.7,3.586,,,,,,136.475129,7.598,972256.98,970224.51,1016268.3324999999,2011,11,44,0
26,2011-11-11,0,1077640.13,A,152513,40.08,3.57,7174.09,6889.46,292.44,1581.44,2399.33,136.4618065,7.598,988950.75,971193.01,981000.2725,2011,11,45,0
26,2011-11-18,0,946091.79,A,152513,37.78,3.571,5590.39,226.18,61.08,345.45,4332.53,136.4666667,7.598,1077640.13,901972.7000000001,1003438.7849999999,2011,11,46,0
26,2011-11-25,1,1282320.05,A,152513,31.07,3.536,362.32,9.0,44999.94,,660.57,136.4788,7.598,946091.79,1286833.6199999999,996234.9125,2011,11,47,0
26,2011-12-02,0,1012498.49,A,152513,36.74,3.501,3343.0,9.0,955.74,1187.26,14774.79,136.4909333,7.598,1282320.05,1016143.64,1073750.68,2011,12,48,0
26,2011-12-09,0,1148987.46,A,152513,34.24,3.47,4980.07,19.0,144.13,1669.69,6055.33,136.5030667,7.598,1012498.49,1149612.04,1079637.615,2011,12,49,0
26,2011-12-16,0,1204807.83,A,152513,28.24,3.445,2698.03,,494.72,533.84,2670.1,136.5335161,7.598,1148987.46,1196813.33,1097474.4475,2011,12,50,0
26,2011-12-23,0,1515175.01,A,152513,22.53,3.413,699.47,0.09,1018.94,9.0,2816.25,136.5883871,7.598,1204807.83,1573982.47,1162153.4575,2011,12,51,0
26,2011-12-30,1,972834.42,A,152513,18.8,3.402,4124.23,34472.24,159.04,799.85,2194.68,136.6432581,7.598,1515175.01,877268.29,1220367.1975,2011,12,52,0
26,2012-01-06,0,971557.62,A,152513,22.94,3.439,3352.77,17442.27,117.1,468.31,6344.32,136.698129,7.467,972834.42,938149.21,1210451.18,2012,1,1,0
26,2012-01-13,0,836305.65,A,152513,25.55,3.523,2153.82,6050.57,62.24,275.03,2511.4,136.753,7.467,971557.62,812323.29,1166093.72,2012,1,2,0
26,2012-01-20,0,838751.5,A,152513,15.22,3.542,1673.31,3004.75,27.82,153.3,2092.05,136.8564194,7.467,836305.65,809833.21,1073968.175,2012,1,3,0
26,2012-01-27,0,820059.89,A,152513,24.16,3.568,812.2,1267.64,32.5,13.76,1914.38,136.9598387,7.467,838751.5,817485.14,904862.2975000001,2012,1,4,0
26,2012-02-03,0,939158.25,A,152513,25.24,3.633,35421.34,1596.92,74.14,20234.78,6541.84,137.0632581,7.467,820059.89,911807.02,866668.665,2012,2,5,0
26,2012-02-10,1,1081005.6400000001,A,152513,23.89,3.655,5858.94,2569.2,13.42,5936.74,5874.01,137.1666774,7.467,939158.25,1010711.08,858568.8225,2012,2,6,0
26,2012-02-17,0,965788.76,A,152513,23.9,3.703,11524.93,6005.06,1.04,3417.87,7086.22,137.2583103,7.467,1081005.6400000001,981978.02,919743.8200000001,2012,2,7,0
26,2012-02-24,0,917924.47,A,152513,28.06,3.751,7373.92,5211.81,3.2,2716.45,4114.28,137.3411034,7.467,965788.76,910298.44,951503.135,2012,2,8,0
26,2012-03-02,0,955641.74,A,152513,22.49,3.827,20215.36,1400.8,7.35,15485.84,2581.11,137.4238966,7.467,917924.47,945643.17,975969.28,2012,3,9,0
26,2012-03-09,0,1028569.01,A,152513,29.03,3.876,4540.15,480.42,1.98,387.57,3900.33,137.5066897,7.467,955641.74,946614.55,980090.1525000001,2012,3,10,0
26,2012-03-16,0,919503.4,A,152513,35.06,3.867,6977.12,161.0,3.99,1535.17,2084.52,137.5843871,7.467,1028569.01,887426.12,966980.9949999999,2012,3,11,0
26,2012-03-23,0,874790.6799999999,A,152513,49.97,3.889,4336.7,150.86,4.59,199.78,2239.64,137.6552903,7.467,919503.4,866566.5399999999,955409.655,2012,3,12,0
26,2012-03-30,0,922018.43,A,152513,33.33,3.921,8827.14,169.73,12.75,981.6,3196.41,137.7261935,7.467,874790.6799999999,849231.61,944626.2075,2012,3,13,0
26,2012-04-06,0,1116829.23,A,152513,33.35,3.957,8674.08,,33.85,1128.16,3852.6,137.7970968,7.489,922018.43,985229.8099999999,936220.38,2012,4,14,0
26,2012-04-13,0,889670.29,A,152513,36.9,4.025,3766.78,2941.14,24.34,1103.96,2536.7,137.868,7.489,1116829.23,863266.12,958285.4349999999,2012,4,15,0
26,2012-04-20,0,923600.02,A,152513,50.81,4.046,3275.87,865.21,36.58,154.69,3169.48,137.9230667,7.489,889670.29,921700.61,950827.1575,2012,4,16,0
26,2012-04-27,0,911969.0,A,152513,43.6,4.023,1946.7,32.65,21.62,24.1,2152.4,137.9781333,7.489,923600.02,873450.29,963029.4925,2012,4,17,0
27,2011-02-04,0,1628100.79,A,204184,28.7,3.4,,,,,,137.0542431,7.827,1421111.55,1874289.79,1509652.3875000002,2011,2,5,0
27,2011-02-11,1,1636224.77,A,204184,30.45,3.416,,,,,,137.1378318,7.827,1628100.79,1745362.72,1524637.7149999999,2011,2,6,0
27,2011-02-18,0,1709365.19,A,204184,39.32,3.42,,,,,,137.2511849,7.827,1636224.77,1945070.33,1550616.7525,2011,2,7,0
27,2011-02-25,0,1688935.71,A,204184,33.05,3.452,,,,,,137.3764439,7.827,1709365.19,1390934.27,1598700.5750000002,2011,2,8,0
27,2011-03-04,0,1656130.67,A,204184,36.99,3.605,,,,,,137.5017028,7.827,1688935.71,1313729.72,1665656.6149999998,2011,3,9,0
27,2011-03-11,0,1613259.77,A,204184,43.64,3.752,,,,,,137.6269617,7.827,1656130.67,1925113.1199999999,1672664.085,2011,3,10,0
27,2011-03-18,0,1624539.21,A,204184,46.65,3.796,,,,,,137.7398929,7.827,1613259.77,1700627.97,1666922.835,2011,3,11,0
27,2011-03-25,0,1554651.0799999998,A,204184,40.11,3.789,,,,,,137.8478929,7.827,1624539.21,1836714.84,1645716.34,2011,3,12,0
27,2011-04-01,0,1628868.28,A,204184,37.27,3.811,,,,,,137.9558929,7.725,1554651.0799999998,2053952.97,1612145.1825,2011,4,13,0
27,2011-04-08,0,1689844.18,A,204184,46.87,3.895,,,,,,138.0638929,7.725,1628868.28,1955814.13,1605329.585,2011,4,14,0
27,2011-04-15,0,1727175.6099999999,A,204184,52.24,3.981,,,,,,138.1646952,7.725,1689844.18,1857500.96,1624475.6875,2011,4,15,0
27,2011-04-22,0,1921655.48,A,204184,50.02,4.061,,,,,,138.2475036,7.725,1727175.6099999999,1850205.47,1650134.7874999999,2011,4,16,0
27,2011-04-29,0,1642074.64,A,204184,61.71,4.117,,,,,,138.3303119,7.725,1921655.48,1805885.04,1741885.8875,2011,4,17,0
27,2011-05-06,0,1757041.96,A,204184,56.48,4.192,,,,,,138.4131202,7.725,1642074.64,1939458.84,1745187.4774999998,2011,5,18,0
27,2011-05-13,0,1763545.32,A,204184,60.07,4.211,,,,,,138.4959286,7.725,1757041.96,1842465.78,1761986.9224999999,2011,5,19,0
27,2011-05-20,0,1725268.56,A,204184,60.22,4.202,,,,,,138.587106,7.725,1763545.32,1836595.58,1771079.35,2011,5,20,0
27,2011-05-27,0,1820723.17,A,204184,66.43,4.134,,,,,,138.6782834,7.725,1725268.56,1962468.67,1721982.6199999999,2011,5,21,0
27,2011-06-03,0,2053708.01,A,204184,74.17,4.069,,,,,,138.7694608,7.725,1820723.17,2073102.59,1766644.7525,2011,6,22,0
27,2011-06-10,0,1817914.71,A,204184,73.26,4.025,,,,,,138.8606382,7.725,2053708.01,1873812.93,1840811.2650000001,2011,6,23,0
27,2011-06-17,0,1814740.09,A,204184,67.03,3.989,,,,,,139.0028333,7.725,1817914.71,1887182.27,1854403.6124999998,2011,6,24,0
27,2011-06-24,0,1811455.15,A,204184,72.02,3.964,,,,,,139.1832917,7.725,1814740.09,1962625.01,1876771.495,2011,6,25,0
27,2011-07-01,0,1949983.93,A,204184,73.76,3.916,,,,,,139.36375,7.85,1811455.15,2024554.1,1874454.49,2011,7,26,0
27,2011-07-08,0,2000055.27,A,204184,76.87,3.886,,,,,,139.5442083,7.85,1949983.93,2119163.01,1848523.4699999997,2011,7,27,0
27,2011-07-15,0,1762155.79,A,204184,77.83,3.915,,,,,,139.7006325,7.85,2000055.27,1880691.64,1894058.61,2011,7,28,0
27,2011-07-22,0,1754879.45,A,204184,82.28,3.972,,,,,,139.7969712,7.85,1762155.79,1808250.71,1880912.535,2011,7,29,0
27,2011-07-29,0,1744879.06,A,204184,79.41,4.004,,,,,,139.8933099,7.85,1754879.45,1816489.53,1866768.61,2011,7,30,0
27,2011-08-05,0,1747289.53,A,204184,78.14,4.02,,,,,,139.9896486,7.85,1744879.06,1908036.68,1815492.3924999998,2011,8,31,0
27,2011-08-12,0,1758437.96,A,204184,76.67,3.995,,,,,,140.0859873,7.85,1747289.53,1864436.12,1752300.9575,2011,8,32,0
27,2011-08-19,0,1781905.24,A,204184,72.97,3.942,,,,,,140.1289205,7.85,1758437.96,1936878.46,1751371.5,2011,8,33,0
27,2011-08-26,0,2034400.78,A,204184,72.88,3.906,,,,,,140.1629528,7.85,1781905.24,1870684.21,1758127.9475,2011,8,34,0
27,2011-09-02,0,1511717.53,A,204184,71.44,3.879,,,,,,140.196985,7.85,2034400.78,1908110.9,1830508.3775,2011,9,35,0
27,2011-09-09,1,1911470.84,A,204184,70.93,3.93,,,,,,140.2310173,7.85,1511717.53,1913494.81,1771615.3775,2011,9,36,0
27,2011-09-16,0,1613773.9,A,204184,69.65,3.937,,,,,,140.2735,7.85,1911470.84,1629978.46,1809873.5975000001,2011,9,37,0
27,2011-09-23,0,1606208.68,A,204184,63.61,3.899,,,,,,140.32725,7.85,1613773.9,1597002.71,1767840.7625,2011,9,38,0
27,2011-09-30,0,1599626.26,A,204184,70.92,3.858,,,,,,140.381,7.85,1606208.68,1543532.83,1660792.7374999998,2011,9,39,0
27,2011-10-07,0,1672339.27,A,204184,56.91,3.775,,,,,,140.43475,7.906,1599626.26,1707662.87,1682769.92,2011,10,40,0
27,2011-10-14,0,1682652.51,A,204184,64.78,3.744,,,,,,140.4784194,7.906,1672339.27,1728388.2,1622987.0275,2011,10,41,0
27,2011-10-21,0,1689591.44,A,204184,59.62,3.757,,,,,,140.4616048,7.906,1682652.51,1693935.29,1640206.68,2011,10,42,0
27,2011-10-28,0,1710372.4,A,204184,51.81,3.757,,,,,,140.4447903,7.906,1689591.44,1688955.49,1661052.37,2011,10,43,0
27,2011-11-04,0,1621109.3,A,204184,44.46,3.738,,,,,,140.4279758,7.906,1710372.4,1686010.02,1688738.905,2011,11,44,0
27,2011-11-11,0,1800728.07,A,204184,49.69,3.719,10710.56,44021.61,475.3,4235.07,4920.65,140.4111613,7.906,1621109.3,1828010.25,1675931.4125,2011,11,45,0
27,2011-11-18,0,1723739.44,A,204184,51.42,3.717,32812.24,5487.82,143.88,567.08,14703.26,140.4127857,7.906,1800728.07,1704785.74,1705450.3025,2011,11,46,0
27,2011-11-25,1,2504400.71,A,204184,47.88,3.689,164.01,27.47,73934.06,24.22,540.56,140.4217857,7.906,1723739.44,2627910.75,1713987.3025,2011,11,47,0
27,2011-12-02,0,1806924.74,A,204184,50.55,3.666,5369.61,294.47,7008.02,3692.11,33247.0,140.4307857,7.906,2504400.71,1884343.67,1912494.3800000001,2011,12,48,0
27,2011-12-09,0,2014665.98,A,204184,46.28,3.627,4072.48,48.0,1800.87,1796.01,8867.17,140.4397857,7.906,1806924.74,2139733.68,1958948.2400000002,2011,12,49,0
27,2011-12-16,0,2205919.86,A,204184,40.68,3.611,7510.92,28.09,1049.3,1160.14,7853.48,140.4700795,7.906,2014665.98,2350098.36,2012432.7175,2011,12,50,0
27,2011-12-23,0,2739019.75,A,204184,41.59,3.587,2415.4,239.89,1438.33,209.34,2976.85,140.528765,7.906,2205919.86,3078162.08,2132977.8225,2011,12,51,0
27,2011-12-30,1,1650604.6,A,204184,37.85,3.566,3650.53,50076.68,271.89,1009.78,1773.53,140.5874505,7.906,2739019.75,1440963.0,2191632.5825,2011,12,52,0
27,2012-01-06,0,1535287.4,A,204184,35.8,3.585,9235.59,29675.22,526.36,2399.37,6290.52,140.6461359,8.009,1650604.6,1568159.48,2152552.5475,2012,1,1,0
27,2012-01-13,0,1492399.1300000001,A,204184,41.3,3.666,8081.05,16237.87,542.46,643.15,6238.31,140.7048214,8.009,1535287.4,1532308.6199999999,2032707.9025,2012,1,2,0
27,2012-01-20,0,1542131.05,A,204184,30.35,3.705,2754.17,9280.81,465.77,2567.91,1550.34,140.8086118,8.009,1492399.1300000001,1517029.9,1854327.72,2012,1,3,0
27,2012-01-27,0,1263534.86,A,204184,36.96,3.737,2789.03,4172.39,589.24,101.5,3857.29,140.9124021,8.009,1542131.05,1421111.55,1555105.545,2012,1,4,0
27,2012-02-03,0,1564246.02,A,204184,42.52,3.796,62172.73,6256.0,530.81,67474.85,6129.6,141.0161924,8.009,1263534.86,1628100.79,1458338.11,2012,2,5,0
27,2012-02-10,1,1651605.35,A,204184,37.86,3.826,15591.32,6206.22,249.82,14000.53,8024.91,141.1199827,8.009,1564246.02,1636224.77,1465577.7650000001,2012,2,6,0
27,2012-02-17,0,1606221.56,A,204184,37.24,3.874,14655.15,10670.84,162.82,11286.99,1595.8,141.2140357,8.009,1651605.35,1709365.19,1505379.32,2012,2,7,0
27,2012-02-24,0,1648602.3900000001,A,204184,41.74,3.917,16993.22,13384.32,9.6,8237.33,9045.21,141.3007857,8.009,1606221.56,1688935.71,1521401.9475000002,2012,2,8,0
27,2012-03-02,0,1509323.09,A,204184,40.07,3.983,28652.29,3088.37,109.25,35364.08,4464.45,141.3875357,8.009,1648602.3900000001,1656130.67,1617668.83,2012,3,9,0
27,2012-03-09,0,1607343.41,A,204184,44.32,4.021,14171.85,917.3,2.2,3614.57,4582.1,141.4742857,8.009,1509323.09,1613259.77,1603938.0975000001,2012,3,10,0
27,2012-03-16,0,1635984.07,A,204184,49.6,4.021,7275.48,175.65,2.96,5193.68,2366.04,141.55478,8.009,1607343.41,1624539.21,1592872.6125,2012,3,11,0
27,2012-03-23,0,1620839.34,A,204184,57.3,4.054,4142.06,506.34,5.17,917.38,3467.03,141.6269332,8.009,1635984.07,1554651.0799999998,1600313.24,2012,3,12,0
27,2012-03-30,0,1615494.14,A,204184,49.4,4.098,12705.56,180.11,7.59,2943.99,3495.93,141.6990864,8.009,1620839.34,1628868.28,1593372.4775,2012,3,13,0
27,2012-04-06,0,1899013.3399999999,A,204184,48.73,4.143,10800.82,,101.35,3079.87,5692.72,141.7712396,8.253,1615494.14,1689844.18,1619915.2400000002,2012,4,14,0
27,2012-04-13,0,1650405.21,A,204184,52.22,4.187,5139.48,4770.63,53.84,1532.47,4176.9,141.8433929,8.253,1899013.3399999999,1727175.6099999999,1692832.7225000001,2012,4,15,0
27,2012-04-20,0,1639999.47,A,204184,62.62,4.17,12507.63,2681.1,99.95,1433.43,3244.98,141.9015262,8.253,1650405.21,1921655.48,1696438.0074999998,2012,4,16,0
27,2012-04-27,0,1565498.84,A,204184,52.33,4.163,6408.19,901.65,58.56,51.97,2182.32,141.9596595,8.253,1639999.47,1642074.64,1701228.04,2012,4,17,0
28,2011-02-04,0,1564897.32,A,206302,45.14,3.348,,,,,,127.7195806,14.021,1127859.69,1672352.29,1177179.47,2011,2,5,0
28,2011-02-11,1,1397301.3800000001,A,206302,51.3,3.381,,,,,,127.859129,14.021,1564897.32,1558968.49,1217678.1825,2011,2,6,0
28,2011-02-18,0,1514828.82,A,206302,53.35,3.43,,,,,,127.99525,14.021,1397301.3800000001,1491300.42,1292431.875,2011,2,7,0
28,2011-02-25,0,1311796.91,A,206302,48.45,3.53,,,,,,128.13,14.021,1514828.82,1542173.33,1401221.8025,2011,2,8,0
28,2011-03-04,0,1723736.9100000001,A,206302,51.72,3.674,,,,,,128.26475,14.021,1311796.91,1608435.45,1447206.1075,2011,3,9,0
28,2011-03-11,0,1380836.35,A,206302,57.75,3.818,,,,,,128.3995,14.021,1723736.9100000001,1326877.11,1486916.0050000001,2011,3,10,0
28,2011-03-18,0,1286413.71,A,206302,64.21,3.692,,,,,,128.5121935,14.021,1380836.35,1279819.43,1482799.7475,2011,3,11,0
28,2011-03-25,0,1201059.72,A,206302,54.4,3.909,,,,,,128.6160645,14.021,1286413.71,1245268.77,1425695.9700000002,2011,3,12,0
28,2011-04-01,0,1336838.41,A,206302,63.63,3.772,,,,,,128.7199355,13.736,1201059.72,1441559.4,1398011.6725,2011,4,13,0
28,2011-04-08,0,1414713.5,A,206302,64.47,4.003,,,,,,128.8238065,13.736,1336838.41,1382359.21,1301287.0474999999,2011,4,14,0
28,2011-04-15,0,1240126.07,A,206302,57.63,3.868,,,,,,128.9107333,13.736,1414713.5,1268240.66,1309756.335,2011,4,15,0
28,2011-04-22,0,1297452.0,A,206302,72.12,4.134,,,,,,128.9553,13.736,1240126.07,1244177.21,1298184.425,2011,4,16,0
28,2011-04-29,0,1222367.9000000001,A,206302,68.27,4.151,,,,,,128.9998667,13.736,1297452.0,1186971.02,1322282.495,2011,4,17,0
28,2011-05-06,0,1515890.3800000001,A,206302,68.4,4.193,,,,,,129.0444333,13.736,1222367.9000000001,1532893.22,1293664.8675000002,2011,5,18,0
28,2011-05-13,0,1253316.3,A,206302,70.93,4.202,,,,,,129.089,13.736,1515890.3800000001,1245898.73,1318959.0875000001,2011,5,19,0
28,2011-05-20,0,1151282.31,A,206302,66.59,4.169,,,,,,129.0756774,13.736,1253316.3,1217923.71,1322256.645,2011,5,20,0
28,2011-05-27,0,1160043.98,A,206302,76.67,4.087,,,,,,129.0623548,13.736,1151282.31,1176588.25,1285714.2225000001,2011,5,21,0
28,2011-06-03,0,1403779.25,A,206302,71.81,4.031,,,,,,129.0490323,13.736,1160043.98,1543678.02,1270133.2425000002,2011,6,22,0
28,2011-06-10,0,1339972.83,A,206302,78.72,3.981,,,,,,129.0357097,13.736,1403779.25,1348995.17,1242105.46,2011,6,23,0
28,2011-06-17,0,1268503.49,A,206302,86.84,3.935,,,,,,129.0432,13.736,1339972.83,1267619.06,1263769.5925,2011,6,24,0
28,2011-06-24,0,1208809.34,A,206302,88.95,3.898,,,,,,129.0663,13.736,1268503.49,1231025.07,1293074.8875,2011,6,25,0
28,2011-07-01,0,1319054.57,A,206302,89.85,3.842,,,,,,129.0894,13.503,1208809.34,1399960.15,1305266.2275,2011,7,26,0
28,2011-07-08,0,1459655.8499999999,A,206302,89.9,3.705,,,,,,129.1125,13.503,1319054.57,1340293.87,1284085.0575,2011,7,27,0
28,2011-07-15,0,1197373.13,A,206302,88.1,3.692,,,,,,129.1338387,13.503,1459655.8499999999,1225336.41,1314005.8125,2011,7,28,0
28,2011-07-22,0,1165870.54,A,206302,91.17,3.794,,,,,,129.1507742,13.503,1197373.13,1205884.98,1296223.2225,2011,7,29,0
28,2011-07-29,0,1114530.29,A,206302,93.29,3.805,,,,,,129.1677097,13.503,1165870.54,1150204.71,1285488.5225,2011,7,30,0
28,2011-08-05,0,1523870.8900000001,A,206302,90.61,3.803,,,,,,129.1846452,13.503,1114530.29,1523101.3800000001,1234357.4525,2011,8,31,0
28,2011-08-12,0,1218764.94,A,206302,91.04,3.701,,,,,,129.2015806,13.503,1523870.8900000001,1218688.09,1250411.2125,2011,8,32,0
28,2011-08-19,0,1200019.74,A,206302,91.74,3.743,,,,,,129.2405806,13.503,1218764.94,1195897.6,1255759.165,2011,8,33,0
28,2011-08-26,0,1166479.51,A,206302,94.61,3.74,,,,,,129.2832581,13.503,1200019.74,1191585.92,1264296.465,2011,8,34,0
28,2011-09-02,0,1468871.49,A,206302,93.66,3.798,,,,,,129.3259355,13.503,1166479.51,1523410.71,1277283.77,2011,9,35,0
28,2011-09-09,1,1310087.0,A,206302,88.0,3.913,,,,,,129.3686129,13.503,1468871.49,1246062.17,1263533.92,2011,9,36,0
28,2011-09-16,0,1159212.1,A,206302,76.36,3.918,,,,,,129.4306,13.503,1310087.0,1159812.35,1286364.435,2011,9,37,0
28,2011-09-23,0,1109105.92,A,206302,82.95,3.789,,,,,,129.5183333,13.503,1159212.1,1111797.21,1276162.525,2011,9,38,0
28,2011-09-30,0,1120731.76,A,206302,83.26,3.877,,,,,,129.6060667,13.503,1109105.92,1203080.41,1261819.1275,2011,9,39,0
28,2011-10-07,0,1557314.58,A,206302,70.44,3.827,,,,,,129.6938,12.89,1120731.76,1334571.87,1174784.1949999998,2011,10,40,0
28,2011-10-14,0,1220984.94,A,206302,67.31,3.805,,,,,,129.7706452,12.89,1557314.58,1158062.99,1236591.0899999999,2011,10,41,0
28,2011-10-21,0,1203172.05,A,206302,73.05,3.842,,,,,,129.7821613,12.89,1220984.94,1120619.32,1252034.3,2011,10,42,0
28,2011-10-28,0,1242746.06,A,206302,67.41,3.727,,,,,,129.7936774,12.89,1203172.05,1231688.48,1275550.8325,2011,10,43,0
28,2011-11-04,0,1576654.67,A,206302,59.77,3.828,,,,,,129.8051935,12.89,1242746.06,1501663.26,1306054.4075,2011,11,44,0
28,2011-11-11,0,1402654.95,A,206302,48.76,3.824,22860.64,12223.82,343.77,20834.37,9895.33,129.8167097,12.89,1576654.67,1266460.45,1310889.43,2011,11,45,0
28,2011-11-18,0,1255081.22,A,206302,54.2,3.813,6772.46,1654.68,86.01,1068.35,9835.85,129.8268333,12.89,1402654.95,1179315.72,1356306.9325,2011,11,46,0
28,2011-11-25,1,1929738.27,A,206302,53.25,3.622,2232.08,179.73,61319.72,513.76,1790.89,129.8364,12.89,1255081.22,1937033.5,1369284.225,2011,11,47,0
28,2011-12-02,0,1368130.35,A,206302,52.5,3.701,10392.61,75.0,2241.11,6243.02,19374.19,129.8459667,12.89,1929738.27,1447916.29,1541032.2774999999,2011,12,48,0
28,2011-12-09,0,1467024.3,A,206302,42.17,3.644,6628.73,21.0,140.19,6168.78,14073.59,129.8555333,12.89,1368130.35,1466164.49,1488901.1975,2011,12,49,0
28,2011-12-16,0,1429954.66,A,206302,43.29,3.6,2429.88,18.24,347.78,573.31,6432.36,129.8980645,12.89,1467024.3,1510443.62,1504993.535,2011,12,50,0
28,2011-12-23,0,1796203.51,A,206302,45.4,3.541,2135.31,1.53,752.34,499.0,5674.11,129.9845484,12.89,1429954.66,2026026.39,1548711.895,2011,12,51,0
28,2011-12-30,1,1270036.53,A,206302,44.64,3.428,5218.93,49826.06,155.37,1011.54,7761.98,130.0710323,12.89,1796203.51,1090558.57,1515328.205,2011,12,52,0
28,2012-01-06,0,1466046.07,A,206302,50.43,3.599,5155.86,19549.51,218.29,636.73,5218.5,130.1575161,12.187,1270036.53,1402902.47,1490804.75,2012,1,1,0
28,2012-01-13,0,1161190.29,A,206302,48.07,3.657,4649.73,1843.24,45.3,869.64,7935.42,130.244,12.187,1466046.07,1098286.61,1490560.1925,2012,1,2,0
28,2012-01-20,0,1129540.48,A,206302,46.2,3.66,5177.01,1280.59,23.75,716.52,6009.03,130.2792258,12.187,1161190.29,1079669.11,1423369.1,2012,1,3,0
28,2012-01-27,0,1132948.48,A,206302,50.43,3.675,1657.67,887.0,30.97,222.42,4291.52,130.3144516,12.187,1129540.48,1127859.69,1256703.3425,2012,1,4,0
28,2012-02-03,0,1531599.44,A,206302,50.58,3.702,44998.1,3682.17,182.6,39241.63,16008.79,130.3496774,12.187,1132948.48,1564897.32,1222431.33,2012,2,5,0
28,2012-02-10,1,1572966.15,A,206302,52.27,3.722,20097.48,2774.5,66.42,16822.46,8228.86,130.3849032,12.187,1531599.44,1397301.3800000001,1238819.6724999999,2012,2,6,0
28,2012-02-17,0,1501503.68,A,206302,51.8,3.781,20868.41,6880.29,7.84,7685.11,11114.94,130.4546207,12.187,1572966.15,1514828.82,1341763.6375,2012,2,7,0
28,2012-02-24,0,1323487.91,A,206302,53.13,3.95,9687.54,3338.06,,847.07,6736.61,130.5502069,12.187,1501503.68,1311796.91,1434754.4375,2012,2,8,0
28,2012-03-02,0,1451740.57,A,206302,52.27,4.178,23765.08,872.4,3.5,12645.96,4736.14,130.6457931,12.187,1323487.91,1723736.9100000001,1482389.295,2012,3,9,0
28,2012-03-09,0,1680764.06,A,206302,54.54,4.25,11431.91,101.02,6.93,2060.55,9332.74,130.7413793,12.187,1451740.57,1380836.35,1462424.5775000001,2012,3,10,0
